id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	shipping	upc	gtin	sku
951770620	11812	Bestsellers Kit in Blush Medium	Our bestsellers kit is your ultimate must-have beauty collection with our bestselling, award-winning 4-in-1 Powder Foundation, Bronzer, Mascara, Correcting Primer and a Chisel Brush. Benefits: Prep & Perfect Correcting Primer minimizes the look of pores and imperfections for a flawless finish. Mineral Glow Powder is a mineral powder with golden undertones is infused with antioxidants to keep your skin looking healthy and glowing. 4-in-1 Pressed Mineral Powder Foundation SPF 15 is your foundation, powder, concealer and sun protector all-in-one. Big Look Mascara lengthens, thickens, curls and hydrates lashes for maximum intensity. Chisel makeup brush offers smooth, easy application. A $105 value! Includes: Prep & Perfect Correcting Primer (0.3 oz) Mineral Glow Powder (0.12 oz) 4-In-1 Pressed Mineral Powder Foundation(0.15 oz) Big Look Mascara (0.17 oz) Chisel Makeup Brush	https://www.purcosmetics.com/bestsellers-kit?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/b/e/bestsellersproductimage_blushmedium_1.jpg	https://www.purcosmetics.com/media/catalog/product/b/e/best-sellers-fc-rendering_72dpi_5.jpg	38.00 USD	 	 	in stock	0.41 lb	Pur Cosmetics	951770620	new	Pur Category > Makeup > Kits,Pur Category > Makeup > Shop All,Pur Category > Makeup	 	 	FALSE	 	847137006587	847137006587	951770620
951770630	11812	Bestsellers Kit in Light Tan	Our bestsellers kit is your ultimate must-have beauty collection with our bestselling, award-winning 4-in-1 Powder Foundation, Bronzer, Mascara, Correcting Primer and a Chisel Brush. Benefits: Prep & Perfect Correcting Primer minimizes the look of pores and imperfections for a flawless finish. Mineral Glow Powder is a mineral powder with golden undertones is infused with antioxidants to keep your skin looking healthy and glowing. 4-in-1 Pressed Mineral Powder Foundation SPF 15 is your foundation, powder, concealer and sun protector all-in-one. Big Look Mascara lengthens, thickens, curls and hydrates lashes for maximum intensity. Chisel makeup brush offers smooth, easy application. A $105 value! Includes: Prep & Perfect Correcting Primer (0.3 oz) Mineral Glow Powder (0.12 oz) 4-In-1 Pressed Mineral Powder Foundation(0.15 oz) Big Look Mascara (0.17 oz) Chisel Makeup Brush	https://www.purcosmetics.com/bestsellers-kit?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/b/e/bestsellersproductimage_lighttan_1.jpg	https://www.purcosmetics.com/media/catalog/product/b/e/best-sellers-fc-rendering_72dpi_6.jpg	38.00 USD	 	 	in stock	0.41 lb	Pur Cosmetics	951770630	new	Pur Category > Makeup > Kits,Pur Category > Makeup > Shop All,Pur Category > Makeup	 	 	FALSE	 	847137006594	847137006594	951770630
951770640	11812	Bestsellers Kit in Tan	Our bestsellers kit is your ultimate must-have beauty collection with our bestselling, award-winning 4-in-1 Powder Foundation, Bronzer, Mascara, Correcting Primer and a Chisel Brush. Benefits: Prep & Perfect Correcting Primer minimizes the look of pores and imperfections for a flawless finish. Mineral Glow Powder is a mineral powder with golden undertones is infused with antioxidants to keep your skin looking healthy and glowing. 4-in-1 Pressed Mineral Powder Foundation SPF 15 is your foundation, powder, concealer and sun protector all-in-one. Big Look Mascara lengthens, thickens, curls and hydrates lashes for maximum intensity. Chisel makeup brush offers smooth, easy application. A $105 value! Includes: Prep & Perfect Correcting Primer (0.3 oz) Mineral Glow Powder (0.12 oz) 4-In-1 Pressed Mineral Powder Foundation(0.15 oz) Big Look Mascara (0.17 oz) Chisel Makeup Brush	https://www.purcosmetics.com/bestsellers-kit?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/b/e/bestsellersproductimage_tan.jpg	https://www.purcosmetics.com/media/catalog/product/b/e/best-sellers-fc-rendering_72dpi_1.jpg	38.00 USD	 	 	in stock	0.41 lb	Pur Cosmetics	951770640	new	Pur Category > Makeup > Kits,Pur Category > Makeup > Shop All,Pur Category > Makeup	 	 	FALSE	 	847137006600	847137006600	951770640
951770650	11812	Bestsellers Kit in Golden Medium	Our bestsellers kit is your ultimate must-have beauty collection with our bestselling, award-winning 4-in-1 Powder Foundation, Bronzer, Mascara, Correcting Primer and a Chisel Brush. Benefits: Prep & Perfect Correcting Primer minimizes the look of pores and imperfections for a flawless finish. Mineral Glow Powder is a mineral powder with golden undertones is infused with antioxidants to keep your skin looking healthy and glowing. 4-in-1 Pressed Mineral Powder Foundation SPF 15 is your foundation, powder, concealer and sun protector all-in-one. Big Look Mascara lengthens, thickens, curls and hydrates lashes for maximum intensity. Chisel makeup brush offers smooth, easy application. A $105 value! Includes: Prep & Perfect Correcting Primer (0.3 oz) Mineral Glow Powder (0.12 oz) 4-In-1 Pressed Mineral Powder Foundation(0.15 oz) Big Look Mascara (0.17 oz) Chisel Makeup Brush	https://www.purcosmetics.com/bestsellers-kit?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/b/e/bestsellersproductimage_goldenmedium.jpg	https://www.purcosmetics.com/media/catalog/product/b/e/best-sellers-fc-rendering_72dpi_2.jpg	38.00 USD	 	 	in stock	0.41 lb	Pur Cosmetics	951770650	new	Pur Category > Makeup > Kits,Pur Category > Makeup > Shop All,Pur Category > Makeup	 	 	FALSE	 	847137006617	847137006617	951770650
951457060	 	On Point Liquid Eyeliner	What it is: An ultra-matte liquid eyeliner with a thin felt tip for precise and easy application.   What it does: Get a bold, dramatic wing that is always on point. The fine and flexible felt tip delivers thin to thick lines with ease without smudging, creasing or fading. It goes on smoothly without skipping or pulling and is quick to dry. This ultra-matte liquid liner is enriched with Lash Rejuvenation Complex and Passion Flower Oil to prevent premature lash fallout and provides skin with needed moisture without causing the formula to smudge or run. Also, it’s ocular tested and safe for sensitive eyes.   What it is formulated WITHOUT:  - Parabens-  Gluten- Animal byproducts or derivatives-  Alcohol - BPA 	https://www.purcosmetics.com/on-point-liquid-eyeliner?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner_liquid_vip_capoff_72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner_liquid_vip-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner_liquid_vip_capon_72dpi.jpg	19.00 USD	 	 	in stock	4.54 lb	Pur Cosmetics	951457060	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137055172	847137055172	951457060
951745070	 	Contour Diaries Palette	With Contour Diaries Contour Palette, you too can sculpt and define your makeup story. Featuring three super creamy and blendable shades for contouring and three luminious shades for highlighting, this 6-piece contour and highlight palette makes it easy to accentuate like a pro. The lighter shades are used to draw soft, "lit from within" attention to the high points of the face and help brighten the dark shadows that may lurk under the eyes. The darker shades create faux shadows that chisel your cheekbones or slenderize other facial features. These buildable powders are mixable and customizable to create the right highlight and dimension for every skin tone. Get truly envious features instantly.      Six versatile shades for all skin tones:Charm: Light pink/peachDream: Golden hue Flirt: Warm peach Secret: Light brown Passion: Warm brown Mystery: Deep brown	https://www.purcosmetics.com/contour-diaries-palette?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/c/o/contordiaries2.jpg	https://www.purcosmetics.com/media/catalog/product/i/m/img_6242_edited_cropped.jpg,https://www.purcosmetics.com/media/catalog/product/b/r/brittany_contour.jpg,https://www.purcosmetics.com/media/catalog/product/r/i/riley_contour.jpg,https://www.purcosmetics.com/media/catalog/product/c/o/contour-diaries-eyeshadow-palette-frontclosed_72dpi.jpg	32.00 USD	 	 	in stock	0.45 lb	Pur Cosmetics	951745070	new	Pur Category > Makeup > Cheeks > Bronzer & Contour,Pur Category > Makeup > Cheeks,Pur Category > Makeup > Kits	 	 	FALSE	 	847137021993	847137021993	951745070
11814	 	On Point Eyeliner Pencil	Bring the precision of a pen to your eye look with a self-sharpening eyeliner in an assortment of highly pigmented and buttery shades. This creamy 10+ hour longwear and waterproof formula will deliver vivid eye looks that lock in place without fading or smudging. Enriched with Lash Rejuvenation Complex, Ceramide III, and essential oils, this formula helps to prevent premature lash fallout and provides skin with needed moisture at the lash line without causing the formula to smudge or budge. Additionally, it’s ocular tested and safe for sensitive eyes!   Hotline (Metallic Hunter Green) Down to Earth (Chocolate Brown) Heartless (Black) Rain (Plum) Not Sorry (Dove Grey)	https://www.purcosmetics.com/on-point-eyeliner-pencil?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-heartless-capoff-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-rain-capoff-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-hotline-capoff-72dpi_3.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-downtoearth-capoff-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-notsorry-capoff-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_10.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_1.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_2.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_4.jpg	19.00 USD	 	 	in stock	4.54 lb	Pur Cosmetics	11814	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	 	 	11814
951457010	11814	On Point Eyeliner Pencil in Heartless	Bring the precision of a pen to your eye look with a self-sharpening eyeliner in an assortment of high-pigment shades. This 10+ hour longwear and waterproof formula will deliver vivid eye looks that lock in place without fading or smudging. Enriched with Lash Rejuvenation Complex, Ceramide III, and essential oils, this formula helps to prevent premature lash fallout and provide skin with needed moisture at the lash line without causing the formula to smudge or budge. Also, it’s ocular tested and safe for sensitive eyes.	https://www.purcosmetics.com/on-point-eyeliner-pencil?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-heartless-capon-72dpi_1.jpg	https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_5.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-heartless-swatch-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-heartless-capoff-72dpi_1.jpg	19.00 USD	 	 	in stock	4.54 lb	Pur Cosmetics	951457010	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137028121	847137028121	951457010
951457020	11814	On Point Eyeliner Pencil in Down To Earth	Bring the precision of a pen to your eye look with a self-sharpening eyeliner in an assortment of high-pigment shades. This 10+ hour longwear and waterproof formula will deliver vivid eye looks that lock in place without fading or smudging. Enriched with Lash Rejuvenation Complex, Ceramide III, and essential oils, this formula helps to prevent premature lash fallout and provide skin with needed moisture at the lash line without causing the formula to smudge or budge. Also, it’s ocular tested and safe for sensitive eyes.	https://www.purcosmetics.com/on-point-eyeliner-pencil?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-downtoearth-capoff-72dpi_1.jpg	https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_6.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-down-to-earth-swatch-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-downtoearth-capon-72dpi_1.jpg	19.00 USD	 	 	in stock	4.54 lb	Pur Cosmetics	951457020	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137028138	847137028138	951457020
951457030	11814	On Point Eyeliner Pencil in Rain	Bring the precision of a pen to your eye look with a self-sharpening eyeliner in an assortment of high-pigment shades. This 10+ hour longwear and waterproof formula will deliver vivid eye looks that lock in place without fading or smudging. Enriched with Lash Rejuvenation Complex, Ceramide III, and essential oils, this formula helps to prevent premature lash fallout and provide skin with needed moisture at the lash line without causing the formula to smudge or budge. Also, it’s ocular tested and safe for sensitive eyes.	https://www.purcosmetics.com/on-point-eyeliner-pencil?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-rain-capon-72dpi_1.jpg	https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_7.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-rain-swatch-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-rain-capoff-72dpi_1.jpg	19.00 USD	 	 	in stock	4.54 lb	Pur Cosmetics	951457030	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137028145	847137028145	951457030
951457040	11814	On Point Eyeliner Pencil in Not Sorry	Bring the precision of a pen to your eye look with a self-sharpening eyeliner in an assortment of high-pigment shades. This 10+ hour longwear and waterproof formula will deliver vivid eye looks that lock in place without fading or smudging. Enriched with Lash Rejuvenation Complex, Ceramide III, and essential oils, this formula helps to prevent premature lash fallout and provide skin with needed moisture at the lash line without causing the formula to smudge or budge. Also, it’s ocular tested and safe for sensitive eyes.	https://www.purcosmetics.com/on-point-eyeliner-pencil?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-notsorry-capoff-72dpi_1.jpg	https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_8.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-notsorry-swatch-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-notsorry-capon-72dpi_1.jpg	19.00 USD	 	 	in stock	4.54 lb	Pur Cosmetics	951457040	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137028152	847137028152	951457040
951457050	11814	On Point Eyeliner Pencil in Hotline	Bring the precision of a pen to your eye look with a self-sharpening eyeliner in an assortment of high-pigment shades. This 10+ hour longwear and waterproof formula will deliver vivid eye looks that lock in place without fading or smudging. Enriched with Lash Rejuvenation Complex, Ceramide III, and essential oils, this formula helps to prevent premature lash fallout and provide skin with needed moisture at the lash line without causing the formula to smudge or budge. Also, it’s ocular tested and safe for sensitive eyes.	https://www.purcosmetics.com/on-point-eyeliner-pencil?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-hotline-capoff-72dpi_1.jpg	https://www.purcosmetics.com/media/catalog/product/o/n/on-point-eyelinergraphic_9.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-hotline-swatch-72dpi_1.jpg,https://www.purcosmetics.com/media/catalog/product/o/n/onpointeyeliner-hotline-capon-72dpi_1.jpg	19.00 USD	 	 	in stock	4.54 lb	Pur Cosmetics	951457050	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137028169	847137028169	951457050
951691110	 	Pillow Blend	Waste not. Want not. The Pillow Blend is the hottest innovation in makeup application. The silicone applicator lasts longer than a sponge – which need be replaced every two months – and absorbs less makeup than a brush. (Even synthetic brushes that are less porous than natural brushes can trap pigment at the base.) With Pillow Blend, you can use less makeup to get the same flawless coverage you would achieve with a blending sponge or professional brushes. By using the silicone blending applicator to apply the liquid or cream products, the amount needed for application is reduced by nearly half. It’s also more hygeniec than using your hands which can deposit unwanted dirt, oil and bacteria on the skin. The oil-resistant Pillow Blend is latex free and reusable which helps minimize waste for working makeup artists and helps minimize cost over time for makeup lovers.	https://www.purcosmetics.com/pillow-blend-silicone-blending-applicator?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/p/i/pillow-blend-silicone--72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/i/m/img_6409-product-page-1200x1200.jpg,https://www.purcosmetics.com/media/catalog/product/i/m/img_6423-product-page-pro-tip.jpg	12.00 USD	 	 	in stock	0.25 lb	Pur Cosmetics	951691110	new	Pur Category > Makeup > Brushes & Tools,Pur Category > Makeup > Shop All,Pur Category > Makeup	 	 	FALSE	 	847137031015	847137031015	951691110
951816010	 	My Little Pony: The Movie Collection Eyeshadow Palette	Embark on your own beautiful journey through Equestria with our favorite rainbow-colored friends. Inspired by the wild adventures of My Little Pony: The Movie, this 16-piece eyeshadow palette features a kaleidoscope of colors including mattes, shimmers and bold brights. From everyday neutrals to flirty shimmers – all the basics are covered. However it’s the pops of unexpected but wearable colors that work together to create looks beyond your imagination. That’s the Magic of Friendship! Discover Your Favorite Shade:  KINDNESS (yellow with small pearl), FLUTTERSHY (soft pink with shimmer), GENEROSITY (matte mauve), RARITY (matte white), APPLEJACK (orange with shimmer), HONESTY (brown), LAUGHTER (sparkly mauve pink), PINKIE PIE (hot pink matte), TWILIGHT SPARKLE (pinky purple shimmer), MAGIC (bright purple), RAINBOW DASH (royal blue with shimmer), LOYALTY (dark green with shimmer), TEMPEST SHADOW (matte bright red), SONGBIRD SERENADE (dark purple with shimmer), STORM KING (silver with	https://www.purcosmetics.com/my-little-pony-the-movie-collection-eyeshadow-palette?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/m/l/mlp-sale-.jpg	https://www.purcosmetics.com/media/catalog/product/p/u/pur-hailie-barber-my-little-pony-product-page-1200x1200.jpg,https://www.purcosmetics.com/media/catalog/product/p/u/pur-hailie-barber-my-little-pony-palette-product-page-1200x1200.jpg,https://www.purcosmetics.com/media/catalog/product/m/l/mlp-palette-fc-front_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/m/l/mlp-palette-closed_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/m/l/mlp-palette-sideview_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/r/a/rainbow_dash_for_web.jpg	29.00 USD	14.00 USD	2018-04-04T00:00:00-04:00/2020-03-05T23:59:59-05:00	out of stock	0.30 lb	Pur Cosmetics	951816010	new	Pur Category > Makeup > Eyes > Eyeshadow,Pur Category > Makeup > Eyes,Pur Category > Makeup > Palettes	 	 	FALSE	 	847137030582	847137030582	951816010
951552110	 	My Little Pony: The Movie Glitter Lip Gloss Topper in Rainbow Dash	Embark on your own journey through Equestria with this high-shine glittery lip gloss collection. Inspired by My Little Pony: The Movie, this collection follows the Mane 6 ponies on their quest to save their home using the Magic of Friendship. Shade Descriptions:  - Rainbow Dash (Iridescent Blue)- Fluttershy (Pinky Orange)- Pinkie Pie (Neon Pink)- Twilight Sparkle (Lavender)- Rarity (Holographic Iridescent)- Applejack (Orangey Brown)	https://www.purcosmetics.com/my-little-pony-the-movie-collection-glitter-lip-gloss-topper-rainbow-dash?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/m/l/mlp-lipgloss-rainbowdash_capoff_72dpi_1.jpg	https://www.purcosmetics.com/media/catalog/product/i/m/img_3056_1.jpg,https://www.purcosmetics.com/media/catalog/product/i/m/img_3060.png,https://www.purcosmetics.com/media/catalog/product/i/m/img_3054_1.jpg,https://www.purcosmetics.com/media/catalog/product/m/l/mlp-lipgloss-rainbowdash_capon_72dpi_1.jpg	16.00 USD	5.00 USD	2018-04-04T00:00:00-04:00/2020-03-05T23:59:59-05:00	in stock	9.84 lb	Pur Cosmetics	951552110	new	Pur Category > Makeup > Shop By Collection > My Little Pony: The Movie,Pur Category > Makeup > Lips,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137031121	847137031121	951552110
951927010	 	My Little Pony: The Movie 3-Piece Glow Stick Kit	Get ready to glow. This three-piece face, eye and lip kit will take you on a beauty adventure just like the Mane 6 as they explore the worlds beyond Equestria. Inspired by My Little Pony: The Movie, these illuminating balms provide an exciting highlight to sculpt and add depth to the whole face. Packed with sheer prismatic pigments in three hues, these multitasking sticks can be used on the lids, cheeks and lips to add a subtle shimmer to your best features. Just swipe on and tap into the skin on-the-go. The compact size fits easily into your makeup bag so you can carry one (or all three!) wherever you go. Let your Glow Stick light the way! Shade Descriptions:- Blissful (Holographic Iridescent Blue with Pink Shift) - Joyful (Iridescent White with Blue Lavender Shift - Cheerful (Iridescent Pink with Gold Shift)   	https://www.purcosmetics.com/my-little-pony-the-movie-collection-magic-of-friendship-3-piece-all-in-one-glow-stick-kit?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/e/y/eye_kit_1.jpg	https://www.purcosmetics.com/media/catalog/product/g/l/glow-stick-swatches-square.jpg,https://www.purcosmetics.com/media/catalog/product/g/l/glow-stick-swatches.jpg	22.00 USD	10.00 USD	2018-04-04T00:00:00-04:00/2020-03-05T23:59:59-05:00	in stock	0.11 lb	Pur Cosmetics	951927010	new	Pur Category > Makeup > Shop By Collection > My Little Pony: The Movie,Pur Category > Makeup > Kits,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137031244	847137031244	951927010
951676030	 	Chisel Brush	The Chisel Brush is a professional makeup brush designed exclusively for the flawless application of PÜR's 4-in-1 Pressed Mineral Makeup Foundation; however, it also works well with other PÜR powders.	https://www.purcosmetics.com/chisel-brush-new?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/c/h/chisel-brush-2016-72dpi.jpg	 	23.00 USD	 	 	in stock	0.07 lb	Pur Cosmetics	951676030	new	Pur Category > Makeup > Brushes & Tools,Pur Category > Makeup > Shop All,Pur Category > Makeup	 	 	FALSE	 	847137017859	847137017859	951676030
951201010	 	Envious Brow Mask	What it is: A conditioning brow mask that helps the brows appear thicker and fuller. What it does: This nourishing brow mask helps improves the look of the brow. The formula is fortified with botanicals to help moisturize, condition and strengthen brows and help prevent damage and premature fallout. With continued use, brows will look fuller, healthier and more uniform. Key ingredients: Energy Complex | A combination of green tea, ginseng and B vitamins stimulate the skin’s metabolic renewal process.Biotinoyl Tripeptide-1 | Helps prevent hair follicle aging and protects against premature fallout  	https://www.purcosmetics.com/envious-brow-mask?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/e/n/envious_brow_1200x1200_1.jpg	 	24.00 USD	 	 	in stock	0.03 lb	Pur Cosmetics	951201010	new	Pur Category > Makeup > Eyes > Brows,Pur Category > Makeup > Eyes,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137028275	847137028275	951201010
951814010	 	PÜR PRO X Etienne Ortega Eyeshadow Palette	About Etienne Ortega: Mexico-born and Los Angeles-based celebrity hair and makeup artist Etienne Ortega (@etienneortega) is renowned for his socialite and A-list clientele which includes the Kardashians, the Jenners, Kate Beckinsale, Christina Aguilera and Nicki Minaj to name a few. His signature glamazon looks have graced the pages of countless publications such as Vogue, Allure and Glamour and has secured his place as one of the most talented artists in the industry. What it is: Etienne partnered with PÜR to curate a PÜR PRO eye shadow collection that evokes glamourous looks for global skin tones. This must-have palette is sure to entice the novice and the pro. What it does: This palette features 18 blendable and buildable shades that step up your basics for every day wear to red carpet ready. With warm nudes, subtle shimmers and cool ultra-matte shades, this is a palette that you’ll reach for again and again. This palette contains: Stripped (nude shimmer), Legend (tan shimmer),	https://www.purcosmetics.com/pur-pro-eyeshadow-palette-etienne-ortega?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/p/u/purproetienne_open_72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/e/t/etienne_palette.jpg,https://www.purcosmetics.com/media/catalog/product/p/u/pur_jessica_face_3-7-web.jpg,https://www.purcosmetics.com/media/catalog/product/p/u/pur_dominique_3-32_web.jpg,https://www.purcosmetics.com/media/catalog/product/p/u/pur_jocelyn_face_3-4-web.jpg	42.00 USD	25.00 USD	2019-01-03T00:00:00-05:00/2020-03-05T23:59:59-05:00	in stock	0.55 lb	Pur Cosmetics	951814010	new	Pur Category > Makeup > Eyes > Eyeshadow,Pur Category > Makeup > Eyes,Pur Category > Makeup > Palettes	 	 	FALSE	 	847137028282	847137028282	951814010
951815010	 	Quick Pro Highlight Palette	What it is: Six large highlighters that give a lit-from-within to full strobe glow to the face and body. What it does: The soft-focus, mega-watt highlighting powders help blur imperfections, minimize pores and help restore the look of luminosity to the skin. Whether you want to add a healthy ethereal sheen to the skin or a “blind-the-world in seconds” beam, these versatile highlighters add dimension to any skin tone. This palette contains: Twilight (light pink frost), Sultry (warm light gold), Sunset (peach with gold shimmer), Starbright (champagne), Frostbitten (white gold), Gold Rush (yellow gold)	https://www.purcosmetics.com/quick-pro-highlight-palette?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/q/u/quick-pro-highlight-palette-1200x1200.jpg	https://www.purcosmetics.com/media/catalog/product/q/u/quickprohighlight_2.jpg,https://www.purcosmetics.com/media/catalog/product/m/i/miniquickprohighlight_fc_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/m/i/miniquickprohighlight_closed_300dpi.jpg	32.00 USD	18.00 USD	2018-03-15T00:00:00-04:00/2020-03-05T23:59:59-05:00	in stock	0.34 lb	Pur Cosmetics	951815010	new	Pur Category > Makeup > Shop By Collection > Quick Pro,Pur Category > Makeup > Cheeks > Highlighter,Pur Category > Makeup > Cheeks	 	 	FALSE	 	847137030315	847137030315	951815010
951920010	 	4-Piece Dual-Ended Eyeshadow & Eyeliner Kit	What it is: This four-piece, 2-in-1 eyeliner and shadow collection features complimentary shades that make for a quick, yet professional, transformation for any occasion. What it does: Smooth matte eye pencils define lids with precision and sultry shimmer eye shadows add playful charm. The portable, multitasking sticks helps you create eye-catching looks effortlessly. Built for quick and easy touch-ups on the go, getting the perfect eye look without a brush just got easier than ever. This kit contains: 4 eyeliner and eyeshadow duos in Masterpiece (black liner/champagne shadow), Phenomenon (grey liner/pink shadow), Prodigy (navy liner/ silver shadow), Cream of the Crop (brown liner/gold shadow)	https://www.purcosmetics.com/quick-pro-eyes-dual-ended-eyeshadow-eyeliner-kit?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/q/u/quick_pro_eyes_capoff_all_300dpi.jpg	https://www.purcosmetics.com/media/catalog/product/q/u/quickproeyes_fc_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/q/u/quick-pro-eyes-swatches.jpg,https://www.purcosmetics.com/media/catalog/product/q/u/quickproeye_swatches-all_72dpi.jpg	28.00 USD	20.00 USD	2018-12-14T00:00:00-05:00/2020-03-05T23:59:59-05:00	in stock	0.22 lb	Pur Cosmetics	951920010	new	Pur Category > Makeup > Eyes > Eyeliner,Pur Category > Makeup > Eyes > Eyeshadow,Pur Category > Makeup > Shop By Collection > Quick Pro	 	 	FALSE	 	847137029500	847137029500	951920010
